archArea,archGbCd,archGbCdNm,archPmsDay,atchBldDongCnt,bcRat,bjdongCd,bldNm,block,bun,crtnDay,fmlyCnt,guyukCd,guyukCdNm,hhldCnt,hoCnt,ji,jiguCd,jiguCdNm,jimokCd,jimokCdNm,jiyukCd,jiyukCdNm,lot,mainBldCnt,mainPurpsCd,mainPurpsCdNm,mgmPmsrgstPk,platArea,platGbCd,platPlc,realStcnsDay,rnum,sigunguCd,splotNm,stcnsDelayDay,stcnsSchedDay,totArea,totPkngCnt,useAprDay,vlRat,vlRatEstmTotArea
100.55,0100,신축,20140404,0,32.02,33026,함라면 신목리 57-1 단독주택 (최영업), ,0057,20141018,0, , ,1,0,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100051077,314,0,전라북도 익산시 함라면 신목리 57-1번지,20140507,7,45140, , ,20140503,94.44,0,20141017,30.08,94.44
51,0100,신축,20150806,0,20.4,33026,함라면 신목리 63-8 단독주택 (최일순), ,0063,20151208,0, , ,1,0,0008, , ,02,답,UQB100,계획관리지역, ,1,01000,단독주택,45140-100064497,250,0,전라북도 익산시 함라면 신목리 63-8번지,20150813,8,45140, , ,20150814,51,0,20151203,20.4,51
99.34,0100,신축,20141022,0,15.07,33026,함라면 신목리 93-1 단독주택 (정삼열), ,0093,20150113,1, , ,0,0,0001, , ,01,전,UQB200,생산관리지역, ,1,01000,단독주택,45140-100056797,659,0,전라북도 익산시 함라면 신목리 93-1번지,20141201,9,45140, , ,20141129,99.34,0,20150112,15.07,99.34
157.44,0200,증축,20161019,1,15.871,33026,함라면 신목리 93-1 단독주택 (윤춘희), ,0093,20161214,1, , ,0,0,0001, , ,08,대,UQB200,생산관리지역, ,1,01000,단독주택,45140-100077749,992,0,전라북도 익산시 함라면 신목리 93-1번지,20161026,10,45140, , ,20161027,145.47,0,20161213,14.6643,145.47
205.8,0200,증축,20061229,0,30.22,34021, , ,0022,20170830,1,990,기타구역,0,0,0000, , , , ,0240,관리지역, ,0,18000,창고시설,45140-5916,681,0,전라북도 익산시 웅포면 입점리 22번지,20070109,1,45140, , ,20070109,238.7,0,20070130,35.05,238.7
94.94,0200,증축,20091116,0,20.9581,34021,웅포면 입점리 29-1 제1종근린생활시설 (구룡목마을회), ,0029,20150613,0, , ,0,0,0001, , ,08,대,0230,계획관리지역, ,2,03000,제1종근린생활시설,45140-100015234,453,0,전라북도 익산시 웅포면 입점리 29-1번지,20091222,2,45140, , ,20091223,88.29,0,20091229,19.4901,88.29
79.64,0700,용도변경,20160331,0,17.5806,34021, , ,0029,20160401,0, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,1,11000,노유자시설,45140-100071462,453,0,전라북도 익산시 웅포면 입점리 29-1번지, ,3,45140, , , ,70.29,0, ,15.5166,70.29
327.45,0200,증축,20100122,0,19.97,34021,웅포면 입점리 48-6 제1종근린생활시설 (익산산림조합), ,0048,20140212,0, , ,0,0,0006, , ,08,대,0230,계획관리지역, ,1,03000,제1종근린생활시설,45140-100016495,1640,0,전라북도 익산시 웅포면 입점리 48-6번지,20100127,4,45140, , ,20100127,534.05,0,20100209,32.56,534.05
81.82,0100,신축,20091216,0,23.31,34021,웅포면 입점리 59-1 제2종근린생활시설 (서금복), ,0059,20100716,0, , ,0,0,0001, , ,08,대,0230,계획관리지역, ,1,04000,제2종근린생활시설,45140-100015853,351,0,전라북도 익산시 웅포면 입점리 59-1번지,20091218,5,45140, , ,20091219,81.82,0,20100715,23.31,81.82
109.13,0100,신축,20150415,0,16.53,34021,웅포면 입점리 114 단독주택 (강완식), ,0114,20161223,0, , ,1,0,0000, , ,01,전,UQB300,보전관리지역, ,1,01000,단독주택,45140-100061239,660,0,전라북도 익산시 웅포면 입점리 114번지,20150420,6,45140, , ,20150421,98.45,0,20161222,14.92,98.45
94.58,0100,신축,20070709,0,15.01,34021,임옥균단독주택, ,0119,20090321,1, , ,0,0,0003, , ,05,임야,0240,관리지역, ,1,01000,단독주택,45140-7220,630,0,전라북도 익산시 웅포면 입점리 119-3번지,20070726,7,45140, , ,20070726,82.34,0,20071109,13.07,82.34
125.45,0200,증축,20150903,0,19.91,34021,웅포면 입점리 119-3 단독주택 (임옥균), ,0119,20151020,0, , ,1,0,0003, , ,08,대,UQB300,보전관리지역, ,1,01000,단독주택,45140-100065320,630,0,전라북도 익산시 웅포면 입점리 119-3번지,20150908,8,45140, , ,20150908,113.21,0,20151019,17.97,113.21
588.61,0200,증축,20130627,1,37.8,34021,웅포면 입점리 125 공장 (정주영), ,0125,20150725,0, , ,0,0,0000, , ,09,공장용지,UQB100,계획관리지역, ,3,17000,공장,45140-100043668,1557,0,전라북도 익산시 웅포면 입점리 125번지,20130628,9,45140, , ,20130628,588.61,0,20150724,37.8,588.61
237.6,0100,신축,20130716,0,23.76,34021,웅포면 입점리 175 제2종근린생활시설 (이강호), ,0175,20131219,0,UOC300,현상변경허가 대상구역,0,0,0000, , ,02,답,UQB100,계획관리지역, ,1,04000,제2종근린생활시설,45140-100044068,1000,0,전라북도 익산시 웅포면 입점리 175번지,20130904,10,45140, , ,20130903,399.2,0,20131217,39.92,399.2
16.5, , ,20170517,0,0,34023, , ,0001,20170518,0, , ,0,0,0000, , ,11,주차장, , , ,0, , ,45140-100084708,1054,0,전라북도 익산시 웅포면 송천리 1번지, ,1,45140, , , ,16.5,0, ,0,0
27, , ,20181226,0,0,34023, , ,0001,20181227,0, , ,0,0,0001, , ,11,주차장, , , ,0, , ,45140-100105334,1054,0,전라북도 익산시 웅포면 송천리 1-1번지, ,2,45140, , , ,27,0, ,0,0
38.88,0100,신축,20090310,0,10.4798,34023,웅포면 송천리 4 종교시설 (대한불교조계종숭림사), ,0004,20090707,0, , ,0,0,0000, , ,01,전,0230,계획관리지역, ,1,06000,종교시설,45140-100011026,371,0,전라북도 익산시 웅포면 송천리 4번지,20090408,3,45140, , ,20090407,38.88,0,20090706,10.4798,38.88
458.16,0200,증축,20121015,1,13.4991,34023,전통음식문화체험관, ,0005,20130817,0,UOC510,국가지정문화재구역,0,0,0000, , ,26,사적지,UQB100,계획관리지역, ,8,06000,종교시설,45140-100037758,3394,0,전라북도 익산시 웅포면 송천리 5번지,20121018,4,45140, , ,20121019,513.24,0,20130808,15.122,513.24
161.75,0100,신축,19990305,0,20.2694,34023,박금희 근생, ,0014,20160614,0, , ,0,0,0000, , ,02,답,Z200,준농림지역, ,1,03000,제1종근린생활시설,45140-1493,798,0,전라북도 익산시 웅포면 송천리 14번지,19990311,5,45140, , ,19990311,397.81,0,19991224,49.8509,397.81
15,0100,신축,20140224,0,2.79,34023,웅포면 송천리 21-15 창고시설 (송천마을영농조합법인), ,0021,20141224,0,UEA120,농업보호구역,0,0,0015, , ,01,전,UQC001,농림지역, ,1,18000,창고시설,45140-100049770,537,0,전라북도 익산시 웅포면 송천리 21-15번지,20140227,6,45140, , ,20140227,15,0,20141223,2.79,15
18,0100,신축,20140401,0,4.65,34023,웅포면 송천리 23-5 동.식물관련시설 (삭녕최씨사정공파종친회), ,0023,20140429,0,UEA120,농업보호구역,0,0,0005, , ,01,전,UQC001,농림지역, ,1,21000,동.식물관련시설,45140-100050916,387,0,전라북도 익산시 웅포면 송천리 23-5번지,20140428,7,45140, , ,20140429,18,0, ,4.65,18
106.67,0100,신축,20070725,0,11.11,34023,삭년최씨사정공파종친회제실, ,0023,20160913,0,180,농업보호구역,0,0,0009, , ,05,임야,0240,관리지역, ,1,04000,제2종근린생활시설,45140-7230,960,0,전라북도 익산시 웅포면 송천리 23-9번지,20070730,8,45140, , ,20070731,170.57,0,20071211,17.77,170.57
535,0100,신축,20081013,0,10.81,34023,웅포면 송천리 83-7 창고시설 (최영욱), ,0030,20160614,0,180,농업보호구역,0,0,0000,424,관광휴양개발진흥지구,02,답,0240,관리지역, ,3,18000,창고시설,45140-100008412,4947,0,전라북도 익산시 웅포면 송천리 30번지,20081110,9,45140, , ,20081111,535,0,20090512,10.81,535
18, , ,20180703,0,0,34023, , ,0038,20180704,0, , ,0,0,0000, , ,01,전,UQB200,생산관리지역, ,0, , ,45140-100099267,529,0,전라북도 익산시 웅포면 송천리 38번지, ,10,45140, , , ,0,0, ,0,0
495, , ,20170321,0,0,34025, , ,0001,20190307,0, , ,0,0,0005, , ,02,답,UQB200,생산관리지역, ,0, , ,45140-100082829,3478,0,전라북도 익산시 웅포면 맹산리 1-5번지, ,1,45140, , , ,495,0, ,0,0
255.52,0100,신축,20060412,0,29.51,34025,맹산교회, ,0041,20141023,0, , ,0,0,0000, , ,01,전,0240,관리지역, ,1,06000,종교시설,45140-5779,866,0,전라북도 익산시 웅포면 맹산리 41번지,20060523,2,45140, , ,20060523,494.7,0,20061123,57.12,494.7
98.4,0100,신축,20060623,0,12.15,34025, , ,0042,20090321,1, , ,0,0,0001, , , , ,0230,계획관리지역, ,1,01000,단독주택,45140-5832,810,0,전라북도 익산시 웅포면 맹산리 42-1번지,20060626,3,45140, , ,20060627,98.4,0,20061103,12.15,98.4
88.07,0100,신축,20080818,0,20.1995,34025,웅포면 맹산리 44-1 단독주택 (양종숙), ,0044,20090321,1, , ,0,0,0001, , ,08,대,0240,관리지역, ,1,01000,단독주택,45140-100007565,436,0,전라북도 익산시 웅포면 맹산리 44-1번지,20080827,4,45140, , ,20080827,88.07,0,20081103,20.1995,88.07
112.83,0100,신축,20160311,0,24.7434,34025,맹산리 61 단독주택 (정태희), ,0061,20160624,1, , ,0,0,0000, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100070881,456,0,전라북도 익산시 웅포면 맹산리 61번지,20160322,5,45140, , ,20160406,99.81,0,20160623,21.8882,99.81
173.47,0200,증축,20160714,0,38.04,34025,웅포면 맹산리 61 단독주택 (정태희), ,0061,20160809,0, , ,1,0,0000, , ,08,대,UQB100,계획관리지역, ,2,01000,단독주택,45140-100075205,456,0,전라북도 익산시 웅포면 맹산리 61번지,20160719,6,45140, , ,20160719,160.45,0,20160808,35.19,160.45
68,0100,신축,20090915,0,28.2158,34025,웅포면 맹산리 62 단독주택 (서신권), ,0062,20091128,0, , ,1,0,0000, , ,08,대,0230,계획관리지역, ,1,01000,단독주택,45140-100014238,241,0,전라북도 익산시 웅포면 맹산리 62번지,20090916,7,45140, , ,20090918,68,0,20091127,28.2158,68
79.99,0100,신축,20101028,0,39.01,34025,웅포면 맹산리 88 단독주택 (백금순), ,0088,20110111,0, , ,0,0,0000, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100021506,205,0,전라북도 익산시 웅포면 맹산리 88번지,20101104,8,45140, , ,20101109,77.02,0,20110110,37.57,77.02
90.66,0100,신축,20161102,0,21.95,34025,웅포면 맹산리 89-1 단독주택 (김화정), ,0089,20170124,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100078211,413,0,전라북도 익산시 웅포면 맹산리 89-1번지,20161110,9,45140, , ,20161111,84.66,0,20170123,20.5,84.66
99.27,0100,신축,20120504,0,8.41,34025,웅포면 맹산리 104-1 단독주택 (김만식), ,0104,20120911,0, , ,1,0,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100033568,1181,0,전라북도 익산시 웅포면 맹산리 104-1번지,20120507,10,45140, , ,20120508,99.27,0,20120907,8.41,99.27
540,0100,신축,20041120,0,23.5,34026,한철기'동물관련시설', ,0024,20120204,0, , ,0,0,0000, , ,02,답,9900,기타지역, ,2,21000,동.식물관련시설,45140-4720,2298,0,전라북도 익산시 웅포면 제성리 24번지,20041124,1,45140, , ,20041125,540,0,20050418,23.5,540
368.75,0100,신축,20101007,0,16.12,34026,동.식물관련시설(김성기), ,0025,20130403,0, , ,0,0,0003, , ,01,전,UQB200,생산관리지역, ,1,21000,동.식물관련시설,45140-100021045,2287,0,전라북도 익산시 웅포면 제성리 25-3번지,20101012,2,45140, , ,20101013,368.75,0, ,16.12,368.75
110,0100,신축,20160427,0,26.57,34026,웅포면 제성리 68-1 단독주택 (추경호), ,0068,20161028,0, , ,1,0,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100072340,414,0,전라북도 익산시 웅포면 제성리 68-1번지,20160502,3,45140, , ,20160502,98.43,0,20161027,23.78,98.43
103.18,0100,신축,20081013,0,17.14,34026,전행식주택, ,0076,20090321,1, , ,0,0,0000, , ,08,대,0240,관리지역, ,1,01000,단독주택,45140-100008408,602,0,전라북도 익산시 웅포면 제성리 76번지,20081021,4,45140, , ,20081020,96.68,0,20081229,16.06,96.68
99.93,0100,신축,20110523,0,22.41,34026,웅포면 제성리 79-1 단독주택 (서귀덕), ,0079,20110920,0, , ,1,0,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100025533,446,0,전라북도 익산시 웅포면 제성리 79-1번지,20110525,5,45140, , ,20110525,99.93,0,20110919,22.41,99.93
4204.22,0100,신축,20101221,3,42.3,34026,신동리영농조합법인 축사, ,0123,20110105,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,15,21000,동.식물관련시설,45140-100022665,9939,0,전라북도 익산시 웅포면 제성리 123번지,20110104,6,45140, , ,20101230,4204.22,0, ,42.3,4204.22
16.5,0100,신축,20120605,0,0.94,34026,웅포면 제성리 130 창고시설 (정수권), ,0130,20130226,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,1,18000,창고시설,45140-100034405,1752,0,전라북도 익산시 웅포면 제성리 130번지,20120607,7,45140, , ,20120607,16.5,0,20130225,0.94,16.5
69.36,0100,신축,20071212,0,35.03,34026,웅포면 제성리 207-1 노유자시설 (성동마을회), ,0207,20090321,0, , ,0,0,0001, , ,01,전,0240,관리지역, ,1,11000,노유자시설,45140-100004565,198,0,전라북도 익산시 웅포면 제성리 207-1번지,20071224,8,45140, , ,20071226,69.36,0,20080205,35.03,69.36
65.72,0100,신축,20181129,0,12.15,34026,웅포면 제성리 211-1 단독주택 (천안전씨문효공파성동211종중), ,0211,20181215,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,0,01000,단독주택,45140-100104493,541,0,전라북도 익산시 웅포면 제성리 211-1번지,20181214,9,45140, , ,20181214,65.72,0, ,12.15,65.72
116.86,0100,신축,20150806,0,20.8307,34026, , ,0217,20171017,1, , ,0,0,0001, , ,05,임야,UQB100,계획관리지역, ,1,01000,단독주택,45140-100064538,561,0,전라북도 익산시 웅포면 제성리 217-1번지,20160524,10,45140, , ,20160524,92.38,0, ,16.467,92.38
840,0100,신축,20001129,1,17.13,35000, , ,0332,20090321,0, , ,0,0,0000, , ,02,답,Z200,준농림지역, ,1,17000,공장,45140-2007,4905,0,전라북도 익산시 성당면 332번지, ,1,45140, , , ,840,0,20011030,17.13,840
40.95,0200,증축,20090811,0,8.2727,35022, , ,0031,20100616,0, , ,0,0,0004, , ,12,주유소용지,0230,계획관리지역, ,2,19000,위험물저장및처리시설,45140-100013533,495,0,전라북도 익산시 성당면 와초리 31-4번지,20090811,1,45140, , ,20090813,40.95,0,20100615,8.2727,40.95
104.94,0200,증축,20100917,0,21.2,35022,성당면 와초리 31-4 위험물저장및처리시설 (김영자), ,0031,20110122,0, , ,0,0,0004, , ,12,주유소용지,UQB100,계획관리지역, ,2,19000,위험물저장및처리시설,45140-100020728,495,0,전라북도 익산시 성당면 와초리 31-4번지,20100927,2,45140, , ,20100927,106.18,0,20110121,21.4505,106.18
156.06,0100,신축,20100812,0,39.4091,35022,성당면 와초리 31-5 제2종근린생활시설 (김영자), ,0031,20110121,0, , ,0,0,0005, , ,01,전,0230,계획관리지역, ,1,04000,제2종근린생활시설,45140-100020076,396,0,전라북도 익산시 성당면 와초리 31-5번지,20100917,3,45140, , ,20100920,156.06,0,20110120,39.4091,156.06
37,0100,신축,20081021,0,25.69,35022,단독주택 (대한예수교장로회영광승리교회), ,0042,20090321,1, , ,0,0,0001, , ,01,전,0240,관리지역, ,1,01000,단독주택,45140-100008516,144,0,전라북도 익산시 성당면 와초리 42-1번지,20081023,4,45140, , ,20081023,37,0,20081230,25.69,37
221.6,0100,신축,20110530,0,9.0338,35022,육수미씨 분뇨.쓰레기처리시설, ,0046,20110920,0,UIA200,접도구역,0,0,0002, , ,02,답,UQB100,계획관리지역, ,2,22000, ,45140-100025698,2453,0,전라북도 익산시 성당면 와초리 46-2번지,20110603,5,45140, , ,20110607,221.6,0,20110919,9.0338,221.6
176,0100,신축,20071016,0,26.67,35022,박재열창고, ,0046,20090321,0, , ,0,0,0005, , ,08,대,0240,관리지역, ,1,18000,창고시설,45140-100003663,660,0,전라북도 익산시 성당면 와초리 46-5번지,20071224,6,45140, , ,20071224,176,0,20080118,26.67,176
697.55,3000,가설건축물축조허가,20030527,0,0,35022, , ,0050,20090321,0, , ,0,0,0000, , , , , , , ,0, , ,45140-3941,7372,0,전라북도 익산시 성당면 와초리 50번지, ,7,45140, , , ,697.55,0, ,0,0
2790.76,0200,증축,20030527,6,37.86,35022,서충근'축사', ,0050,20140107,0, , ,0,0,0000, , ,04,목장용지,9900,기타지역, ,4,21000,동.식물관련시설,45140-3932,7372,0,전라북도 익산시 성당면 와초리 50번지,20030528,8,45140, , ,20030528,2554.76,0, ,34.65,2554.76
551.75,0200,증축,20190125,0,18.7734,35022,성당면 와초리 53 동.식물관련시설 (최병기), ,0053,20190202,0, , ,0,0,0000, , ,01,전,UQB100,계획관리지역, ,2,21000,동.식물관련시설,45140-100106335,2939,0,전라북도 익산시 성당면 와초리 53번지, ,9,45140, , , ,551.75,0, ,18.7734,551.75
650.11,0200,증축,20160422,0,26.9532,35022,최병기씨 동.식물관련시설, ,0053,20160722,0, , ,0,0,0004, , ,01,전,UQB100,계획관리지역, ,3,21000,동.식물관련시설,45140-100072180,2412,0,전라북도 익산시 성당면 와초리 53-4번지, ,10,45140, , , ,650.11,0,20160721,26.9532,650.11
3024.6,0100,신축,20050328,0,24.32,35023,서충근건물, ,0106,20090321,0,170,농업진흥구역,0,0,0000, , ,02,답,0300,농림지역, ,3,21000,동.식물관련시설,45140-5245,12436,0,전라북도 익산시 성당면 대선리 106번지,20050402,1,45140, , ,20050401,2432.4,0,20050725,19.56,2432.4
2796.8,0100,신축,20090312,0,41.22,35023,성당면 대선리 106-26 동.식물관련시설 (서충근), ,0106,20100611,0,170,농업진흥구역,0,0,0026, , ,04,목장용지,0300,농림지역, ,1,21000,동.식물관련시설,45140-100011086,6785,0,전라북도 익산시 성당면 대선리 106-26번지,20100211,2,45140, , ,20100211,2796.8,0,20100610,41.22,2796.8
2974.4,0200,증축,20180308,0,43.17,35023,성당면 대선리 106-26 동.식물관련시설 (서충근), ,0106,20180509,0,UEA110,농업진흥구역,0,0,0026, , ,04,목장용지,UQC001,농림지역, ,1,21000,동.식물관련시설,45140-100094667,6890,0,전라북도 익산시 성당면 대선리 106-26번지, ,3,45140, , , ,2974.4,0,20180508,43.17,2974.4
430.65,0100,신축,20091218,0,22.12,35023,성당면 대선리 116 동.식물관련시설 (장동균), ,0116,20180627,0, , ,0,0,0000, , ,01,전,0220,생산관리지역, ,2,21000,동.식물관련시설,45140-100015933,1947,0,전라북도 익산시 성당면 대선리 116번지,20091224,4,45140, , ,20091223,430.65,0,20180626,22.12,430.65
11.76,0100,신축,20060721,0,10.05,35023, , ,0152,20090321,0, , ,0,0,0003, , , , ,0300,농림지역, ,1,03000,제1종근린생활시설,45140-5847,117,0,전라북도 익산시 성당면 대선리 152-3번지,20060721,5,45140, , ,20060722,11.76,0,20060810,10.05,11.76
122.25,0100,신축,20080317,0,24.65,35023,단독주택 (김화자), ,0156,20090321,1, , ,0,0,0001, , ,08,대,0300,농림지역, ,1,01000,단독주택,45140-100005776,496,0,전라북도 익산시 성당면 대선리 156-1번지,20080319,6,45140, , ,20080319,99.4,0,20081111,20.04,99.4
91.32,0100,신축,20160418,0,19.72,35023,성당면 대선리 164-1 단독주택 (김대성), ,0164,20170215,0, , ,0,1,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45140-100071982,463,0,전라북도 익산시 성당면 대선리 164-1번지,20160510,7,45140, , ,20160511,88.28,0,20170214,19.07,88.28
